energy_type,postcode,location_name,consumption_level_kwh,provider,product,unit_rate_ct_per_kwh,standing_charge_eur_per_year,signup_bonus,price_guarantee_months,contract_length_months
GAS,37586,Dassel,3000,MAXENERGY,MAX Basic Gas 12,8.28,112.97,0,12,12 Monate
GAS,37586,Dassel,3000,MAXENERGY,MAX Safety Gas 24,9.11,112.97,0,24,24 Monate
GAS,37586,Dassel,3000,NEW Energie,NEWgas easy 12,10.78,77.27,0,12,12 Monate
GAS,37586,Dassel,3000,NEW Energie,NEWgas easy 24,10.5,77.27,0,24,24 Monate
GAS,37586,Dassel,3000,NEW Energie,NEWgas ideal 24,10.5,77.27,0,24,24 Monate
GAS,37586,Dassel,3000,NEW Energie,NEWgas online,11.03,67.83,0,12,12 Monate
GAS,37586,Dassel,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12,9.75,125.46,50,12,12 Monate
GAS,37586,Dassel,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12 Natur,9.83,125.46,50,12,12 Monate
GAS,37586,Dassel,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24,9.84,125.46,50,24,24 Monate
GAS,37586,Dassel,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24 Natur,9.92,125.46,50,24,24 Monate
GAS,37586,Dassel,3000,Raiffeisen Energie,RGas 12,9.37,91.8,0,12,12 Monate
GAS,37586,Dassel,3000,Stadtwerke Augsburg,swa Gas Online,9.49,107.02,0,12,12 Monate
GAS,37586,Dassel,3000,Stadtwerke Flensburg,Flensburg eXzellent,8.89,89.17,0,12,12 Monate
GAS,37586,Dassel,3000,Stadtwerke Leipzig,L-Gas.pur 12,9.33,152.31,58.31,12,12 Monate
GAS,37586,Dassel,3000,Stadtwerke Leipzig,L-Gas.pur 24,9.03,152.31,63.06,24,24 Monate
GAS,37586,Dassel,3000,TEAG Thüringer Energie,TEAG.Gas direkt,9.35,101.7,33,12,12 Monate
GAS,37586,Dassel,3000,Vattenfall Sales,Bio12 Gas 15,9.66,166.8,102,12,12 Monate
GAS,37586,Dassel,3000,Vattenfall Sales,Bio24 Gas 15,9.82,166.8,102,24,24 Monate
GAS,37586,Dassel,3000,Vattenfall Sales,Easy12 Gas,9.14,166.8,102,12,12 Monate
GAS,37586,Dassel,3000,Vattenfall Sales,Easy12 Gas Standard,7.96,94.8,0,12,12 Monate
GAS,37586,Dassel,3000,Vattenfall Sales,Easy24 Gas,9.36,166.8,112,24,24 Monate
GAS,37586,Dassel,3000,Vattenfall Sales,Natur12 Gas,9.24,166.8,102,12,12 Monate
GAS,37586,Dassel,3000,Vattenfall Sales,Natur24 Gas,9.46,166.8,112,24,24 Monate
GAS,37586,Dassel,3000,Yello Strom,Mein Yello Gas Basic,9.41,157.88,74.83,12,12 Monate
GAS,37586,Dassel,3000,eins energie in sachsen,einsErdgas Online,9.31,109.55,14.02,12,12 Monate
GAS,37586,Dassel,3000,enercity,enercity Gas natürlich garantiert,8.82,177.89,101,12,12 Monate
GAS,37586,Dassel,3000,team energie,teamgas flexibel,9.23,120.36,0,6,6 Monate
GAS,37586,Dassel,3000,team energie,teamgas günstig,8.75,108.48,0,12,12 Monate
GAS,37586,Dassel,3000,team energie,teamgas günstig 24,9.71,103.68,0,24,24 Monate
GAS,37586,Dassel,5000,E WIE EINFACH,EinfachGünstig Gas,9.76,140.4,164.94,12,12 Monate
GAS,37586,Dassel,5000,E WIE EINFACH,MeinSmartTarif Gas,9.76,140.4,170.79,24,24 Monate
GAS,37586,Dassel,5000,EWE Vertrieb,EWE Gas basis,10.04,147.63,189,12,12 Monate
GAS,37586,Dassel,5000,EnBW,Komfortabel und Sicher Privatgas,9.85,137.55,105,18,12 Monate
GAS,37586,Dassel,5000,Erenja,Erdgas Fix,8.77,77.54,0,12,12 Monate
GAS,37586,Dassel,5000,Grünwelt Wärmestrom,Gas Bonus 24,10.81,157.85,209.75,24,24 Monate
GAS,37586,Dassel,5000,Grünwelt Wärmestrom,Gas Easy 12,10.41,157.85,177,12,12 Monate
GAS,37586,Dassel,5000,KlickEnergie,KlickGas,8.78,118.39,35,12,12 Monate
GAS,37586,Dassel,5000,LichtBlick,LichtBlick Gas Komfort 12,8.84,103.63,43.65,12,12 Monate
GAS,37586,Dassel,5000,LogoEnergie,LOGO Gas clever,8.75,42.84,0,12,12 Monate
GAS,37586,Dassel,5000,LogoEnergie,LOGO Gas clever öko,9.4,42.84,0,12,12 Monate
GAS,37586,Dassel,5000,MAXENERGY,MAX Basic Gas 12,8.28,112.97,0,12,12 Monate
GAS,37586,Dassel,5000,MONTANA,Erdgas Basic (12M),6.89,168.22,0,12,12 Monate
GAS,37586,Dassel,5000,MONTANA,Erdgas Garant (12M),8.69,168.22,115.39,12,12 Monate
GAS,37586,Dassel,5000,MONTANA,Erdgas Garant (12M) Biogas10,9.64,168.22,122.53,12,12 Monate
GAS,37586,Dassel,5000,MONTANA,Erdgas Garant (24M),8.16,168.22,136.46,24,24 Monate
GAS,37586,Dassel,5000,MONTANA,Erdgas Garant (24M) Biogas10,9.12,168.22,143.6,24,24 Monate
GAS,37586,Dassel,5000,NEW Energie,Blauer Himmel Gas,9.43,77.27,46.87,12,12 Monate
GAS,37586,Dassel,5000,NEW Energie,NEWgas easy 12,9,77.27,0,12,12 Monate
GAS,37586,Dassel,5000,NEW Energie,NEWgas easy 24,8.71,77.27,0,24,24 Monate
GAS,37586,Dassel,5000,NEW Energie,NEWgas ideal 24,9.07,77.27,46.11,24,24 Monate
GAS,37586,Dassel,5000,NEW Energie,NEWgas online,9.19,77.27,71.1,12,12 Monate
GAS,37586,Dassel,5000,SAUBER ENERGIE,SAUBER GAS Natur&Wald,9.04,71.4,30,12,12 Monate
GAS,37586,Dassel,5000,Stadtwerke Augsburg,swa Gas Online,9.49,107.02,113.22,12,12 Monate
GAS,37586,Dassel,5000,Stadtwerke Flensburg,Flensburg eXzellent,8.89,89.17,0,12,12 Monate
GAS,37586,Dassel,5000,Stadtwerke Leipzig,L-Gas.pur 12,9.33,152.31,83.49,12,12 Monate
GAS,37586,Dassel,5000,Stadtwerke Leipzig,L-Gas.pur 24,9.03,152.31,89.98,24,24 Monate
GAS,37586,Dassel,5000,TEAG Thüringer Energie,TEAG.Gas direkt,9.35,101.7,65,12,12 Monate
GAS,37586,Dassel,5000,Vattenfall Sales,Bio12 Gas 15,9.48,166.8,157,12,12 Monate
GAS,37586,Dassel,5000,Vattenfall Sales,Bio24 Gas 15,9.72,166.8,157,24,24 Monate
GAS,37586,Dassel,5000,Vattenfall Sales,Easy12 Gas,9.06,166.8,157,12,12 Monate
GAS,37586,Dassel,5000,Vattenfall Sales,Easy12 Gas Standard,8.2,94.8,0,12,12 Monate
GAS,37586,Dassel,5000,Vattenfall Sales,Easy24 Gas,9.28,166.8,167,24,24 Monate
GAS,37586,Dassel,5000,Vattenfall Sales,Natur12 Gas,9.16,166.8,157,12,12 Monate
GAS,37586,Dassel,5000,Vattenfall Sales,Natur24 Gas,9.38,166.8,167,24,24 Monate
GAS,37586,Dassel,5000,Yello Strom,Mein Yello Gas Basic,9.41,157.88,106.82,12,12 Monate
GAS,37586,Dassel,5000,eins energie in sachsen,einsErdgas Online,9.31,109.55,63.16,12,12 Monate
GAS,37586,Dassel,5000,enercity,enercity Gas natürlich garantiert,8.82,177.89,150,12,12 Monate
GAS,37586,Dassel,5000,enno energie,enno gas Vario,8.9,77.25,0,12,12 Monate
GAS,37586,Dassel,5000,eprimo,eprimo Erdgas PrimaKlima,8.76,161.16,133.55,12,12 Monate
GAS,37586,Dassel,5000,eprimo,eprimo Erdgas PrimaKlima Pur,8.45,104.52,0,12,12 Monate
GAS,37586,Dassel,7000,Brillant Energie,Brillant Gas Natur 24,9.71,124.87,119.88,24,24 Monate
GAS,37586,Dassel,7000,E WIE EINFACH,EinfachGünstig Gas,9.69,140.4,219.59,12,12 Monate
GAS,37586,Dassel,7000,E WIE EINFACH,MeinSmartTarif Gas,9.69,140.4,225,24,24 Monate
GAS,37586,Dassel,7000,EWE Vertrieb,EWE Gas basis,10.04,147.63,200,12,12 Monate
GAS,37586,Dassel,7000,EnBW,Komfortabel und Sicher Privatgas,9.85,137.55,142,18,12 Monate
GAS,37586,Dassel,7000,Erenja,Erdgas Fix,8.77,77.54,0,12,12 Monate
GAS,37586,Dassel,7000,Grünwelt Wärmestrom,Gas Bonus 24,10.81,165.71,285.36,24,24 Monate
GAS,37586,Dassel,7000,Grünwelt Wärmestrom,Gas Easy 12,9.94,198.9,234,12,12 Monate
GAS,37586,Dassel,7000,LichtBlick,LichtBlick Gas Komfort 12,8.84,103.63,57.79,12,12 Monate
GAS,37586,Dassel,7000,LogoEnergie,LOGO Gas clever,8.75,42.84,0,12,12 Monate
GAS,37586,Dassel,7000,MAXENERGY,MAX Basic Gas 12,8.28,112.97,0,12,12 Monate
GAS,37586,Dassel,7000,MONTANA,Erdgas Basic (12M),7.37,168.22,0,12,12 Monate
GAS,37586,Dassel,7000,MONTANA,Erdgas Garant (12M),9.02,168.22,144.95,12,12 Monate
GAS,37586,Dassel,7000,MONTANA,Erdgas Garant (24M),8.5,168.22,164.45,24,24 Monate
GAS,37586,Dassel,7000,MONTANA,Erdgas Garant (24M) Biogas10,9.45,168.22,174.45,24,24 Monate
GAS,37586,Dassel,7000,NEW Energie,Blauer Himmel Gas,9.43,77.27,94.63,12,12 Monate
GAS,37586,Dassel,7000,NEW Energie,NEWgas easy 24,8.71,77.27,0,24,24 Monate
GAS,37586,Dassel,7000,NEW Energie,NEWgas ideal 24,9.07,77.27,98.02,24,24 Monate
GAS,37586,Dassel,7000,NEW Energie,NEWgas online,9.19,77.27,122.08,12,12 Monate
GAS,37586,Dassel,7000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12,9.75,125.46,145,12,12 Monate
GAS,37586,Dassel,7000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12 Natur,9.83,125.46,149,12,12 Monate
GAS,37586,Dassel,7000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24,9.84,125.46,150,24,24 Monate
GAS,37586,Dassel,7000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24 Natur,9.92,125.46,154,24,24 Monate
GAS,37586,Dassel,7000,SAUBER ENERGIE,SAUBER GAS Natur&Wald,9.04,71.4,30,12,12 Monate
GAS,37586,Dassel,7000,Stadtwerke Augsburg,swa Gas Online,9.49,107.02,170.69,12,12 Monate
GAS,37586,Dassel,7000,Stadtwerke Leipzig,L-Gas.pur 12,9.33,152.31,108.64,12,12 Monate
GAS,37586,Dassel,7000,Stadtwerke Leipzig,L-Gas.pur 24,9.03,152.31,116.87,24,24 Monate
GAS,37586,Dassel,7000,TEAG Thüringer Energie,TEAG.Gas direkt,9.35,101.7,175,12,12 Monate
GAS,37586,Dassel,7000,Vattenfall Sales,Bio12 Gas 15,9.48,166.8,203,12,12 Monate
GAS,37586,Dassel,7000,Vattenfall Sales,Bio24 Gas 15,9.72,166.8,203,24,24 Monate
GAS,37586,Dassel,7000,Vattenfall Sales,Easy12 Gas,9.06,166.8,203,12,12 Monate
GAS,37586,Dassel,7000,Vattenfall Sales,Easy12 Gas Standard,8.2,94.8,0,12,12 Monate
GAS,37586,Dassel,7000,Vattenfall Sales,Easy24 Gas,9.28,166.8,213,24,24 Monate
GAS,37586,Dassel,7000,Vattenfall Sales,Natur12 Gas,9.16,166.8,203,12,12 Monate
GAS,37586,Dassel,7000,Vattenfall Sales,Natur24 Gas,9.38,166.8,213,24,24 Monate
GAS,37586,Dassel,7000,Yello Strom,Mein Yello Gas Basic,9.41,157.88,138.82,12,12 Monate
GAS,37586,Dassel,7000,eins energie in sachsen,einsErdgas Online,8.71,112.82,47.49,12,12 Monate
GAS,37586,Dassel,7000,enercity,enercity Gas natürlich garantiert,8.82,177.89,193,12,12 Monate
GAS,37586,Dassel,7000,eprimo,eprimo Erdgas PrimaKlima,8.77,163.9,179.88,12,12 Monate
GAS,37586,Dassel,7000,idealenergie,heim gas premium B,9.45,58.06,147.96,12,12 Monate
GAS,37586,Dassel,10000,Brillant Energie,Brillant Gas Natur 24,9.69,107.02,160.17,24,24 Monate
GAS,37586,Dassel,10000,E WIE EINFACH,EinfachGünstig Gas,9.24,181.2,269.9,12,12 Monate
GAS,37586,Dassel,10000,E WIE EINFACH,MeinSmartTarif Gas,9.24,181.2,271.44,24,24 Monate
GAS,37586,Dassel,10000,ENTEGA,ENTEGA Biogas,9.58,130.29,200,12,12 Monate
GAS,37586,Dassel,10000,ENTEGA,ENTEGA Ökogas eco,8.9,125.53,179,12,12 Monate
GAS,37586,Dassel,10000,EnBW,Komfortabel und Sicher Privatgas,9.85,137.55,235,18,12 Monate
GAS,37586,Dassel,10000,Grünwelt Wärmestrom,Gas Bonus 24,10.81,90.02,360.65,24,24 Monate
GAS,37586,Dassel,10000,Grünwelt Wärmestrom,Gas Easy 12,8.8,250.75,295,12,12 Monate
GAS,37586,Dassel,10000,LichtBlick,LichtBlick Gas Komfort 12,8.84,103.63,79.01,12,12 Monate
GAS,37586,Dassel,10000,LogoEnergie,LOGO Gas clever,8.75,42.84,0,12,12 Monate
GAS,37586,Dassel,10000,MAXENERGY,MAX Basic Gas 12,7.98,130.29,0,12,12 Monate
GAS,37586,Dassel,10000,MITGAS,MEIN ERDGAS relax,8.6,172.55,179,12,12 Monate
GAS,37586,Dassel,10000,MONTANA,Erdgas Garant (12M),9.27,168.22,189.29,12,12 Monate
GAS,37586,Dassel,10000,MONTANA,Erdgas Garant (24M),8.73,168.22,206.26,24,24 Monate
GAS,37586,Dassel,10000,MONTANA,Erdgas Garant (24M) Biogas10,9.69,168.22,220.54,24,24 Monate
GAS,37586,Dassel,10000,Mainova,Mainova Erdgas Online 12,9.01,175,235.33,12,12 Monate
GAS,37586,Dassel,10000,Mainova,Mainova Erdgas Online 12 Klimaplus,9.36,175,235.33,12,12 Monate
GAS,37586,Dassel,10000,NEW Energie,Blauer Himmel Gas,9.43,77.27,175.48,12,12 Monate
GAS,37586,Dassel,10000,NEW Energie,NEWgas ideal 24,9.07,77.27,138.3,24,24 Monate
GAS,37586,Dassel,10000,NEW Energie,NEWgas online,9.19,77.27,159.36,12,12 Monate
GAS,37586,Dassel,10000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12,9.75,125.46,170,12,12 Monate
GAS,37586,Dassel,10000,Stadtwerke Augsburg,swa Gas Online,9.49,107.02,218.41,12,12 Monate
GAS,37586,Dassel,10000,Stadtwerke Leipzig,L-Gas.pur 24,9.03,152.31,125,24,24 Monate
GAS,37586,Dassel,10000,Stadtwerke München,M-Erdgas Fix,9.29,220.71,297,12,12 Monate
GAS,37586,Dassel,10000,Stadtwerke Münster,Mein Münster:Erdgas 24,9.03,190.4,175,24,24 Monate
GAS,37586,Dassel,10000,TEAG Thüringer Energie,TEAG.Gas direkt,9.35,101.7,235,12,12 Monate
GAS,37586,Dassel,10000,Vattenfall Sales,Bio12 Gas 15,9.48,166.8,238,12,12 Monate
GAS,37586,Dassel,10000,Vattenfall Sales,Bio24 Gas 15,9.72,166.8,238,24,24 Monate
GAS,37586,Dassel,10000,Vattenfall Sales,Easy12 Gas,9.06,166.8,238,12,12 Monate
GAS,37586,Dassel,10000,Vattenfall Sales,Easy12 Gas Standard,8.2,94.8,0,12,12 Monate
GAS,37586,Dassel,10000,Vattenfall Sales,Easy24 Gas,9.28,166.8,253,24,24 Monate
GAS,37586,Dassel,10000,Vattenfall Sales,Natur12 Gas,9.16,166.8,238,12,12 Monate
GAS,37586,Dassel,10000,Vattenfall Sales,Natur24 Gas,9.38,166.8,253,24,24 Monate
GAS,37586,Dassel,10000,Yello Strom,Mein Yello Gas Basic,9.41,157.88,175.82,12,12 Monate
GAS,37586,Dassel,10000,eins energie in sachsen,einsErdgas Online,8.71,112.82,92.89,12,12 Monate
GAS,37586,Dassel,10000,enercity,enercity Gas natürlich garantiert,8.82,177.89,219,12,12 Monate
GAS,37586,Dassel,10000,eprimo,eprimo Erdgas PrimaKlima,8.77,171.57,211.72,12,12 Monate
GAS,37586,Dassel,10000,goldgas,goldgas green12 Gas,9.59,124.66,247.39,12,12 Monate
GAS,37586,Dassel,10000,goldgas,goldgas sicher12 Gas,9.06,124.66,193.84,12,12 Monate
GAS,37586,Dassel,10000,goldgas,goldgas sicher24 Gas,8.95,116.12,174.72,24,24 Monate
GAS,37586,Dassel,10000,idealenergie,heim gas premium B,9.24,58.06,187.29,12,12 Monate
GAS,37586,Dassel,12000,Brillant Energie,Brillant Gas Natur 24,9.26,124.34,180,24,24 Monate
GAS,37586,Dassel,12000,E WIE EINFACH,EinfachGünstig Gas,9.22,181.2,310.91,12,12 Monate
GAS,37586,Dassel,12000,E WIE EINFACH,MeinSmartTarif Gas,9.22,181.2,316.9,24,24 Monate
GAS,37586,Dassel,12000,ENTEGA,ENTEGA Biogas,9.58,130.29,200,12,12 Monate
GAS,37586,Dassel,12000,ENTEGA,ENTEGA Ökogas eco,8.9,125.53,218,12,12 Monate
GAS,37586,Dassel,12000,EWE Vertrieb,EWE Gas basis,10.04,147.63,350,12,12 Monate
GAS,37586,Dassel,12000,EnBW,Komfortabel und Sicher Privatgas,9.85,137.55,293,18,12 Monate
GAS,37586,Dassel,12000,Grünwelt Wärmestrom,Gas Bonus 24,10.81,121.84,441.86,24,24 Monate
GAS,37586,Dassel,12000,Grünwelt Wärmestrom,Gas Easy 12,8.9,303.45,357,12,12 Monate
GAS,37586,Dassel,12000,KlickEnergie,KlickGas,8.78,118.39,125,12,12 Monate
GAS,37586,Dassel,12000,LichtBlick,LichtBlick Gas Komfort 12,8.84,103.63,93.15,12,12 Monate
GAS,37586,Dassel,12000,LogoEnergie,LOGO Gas clever,8.33,85.68,0,12,12 Monate
GAS,37586,Dassel,12000,MAXENERGY,MAX Basic Gas 12,7.98,130.29,0,12,12 Monate
GAS,37586,Dassel,12000,MITGAS,MEIN ERDGAS relax,8.6,172.55,222.8,12,12 Monate
GAS,37586,Dassel,12000,MONTANA,Erdgas Garant (12M),9.28,168.22,217.31,12,12 Monate
GAS,37586,Dassel,12000,MONTANA,Erdgas Garant (24M),8.75,168.22,232.67,24,24 Monate
GAS,37586,Dassel,12000,MONTANA,Erdgas Garant (24M) Biogas10,9.7,168.22,249.81,24,24 Monate
GAS,37586,Dassel,12000,Mainova,Mainova Erdgas Online 12,9.01,175,253.79,12,12 Monate
GAS,37586,Dassel,12000,Mainova,Mainova Erdgas Online 12 Klimaplus,9.36,175,253.79,12,12 Monate
GAS,37586,Dassel,12000,NEW Energie,Blauer Himmel Gas,9.02,118.39,218.83,12,12 Monate
GAS,37586,Dassel,12000,NEW Energie,NEWgas ideal 24,8.66,118.39,178.09,24,24 Monate
GAS,37586,Dassel,12000,NEW Energie,NEWgas online,8.77,118.39,195.64,12,12 Monate
GAS,37586,Dassel,12000,SAUBER ENERGIE,SAUBER GAS Natur&Wald,8.69,71.4,30,12,12 Monate
GAS,37586,Dassel,12000,SCHARR WÄRME,SCHARRMANT Erdgas 24,9.02,170.8,170,24,24 Monate
GAS,37586,Dassel,12000,Stadtwerke Augsburg,swa Gas Online,9.08,148.13,262.63,12,12 Monate
GAS,37586,Dassel,12000,Stadtwerke München,M-Erdgas Fix,9.29,220.71,317,12,12 Monate
GAS,37586,Dassel,12000,TEAG Thüringer Energie,TEAG.Gas direkt,9.02,166.87,258,12,12 Monate
GAS,37586,Dassel,12000,Vattenfall Sales,Bio12 Gas 15,9.04,214.8,272,12,12 Monate
GAS,37586,Dassel,12000,Vattenfall Sales,Bio24 Gas 15,9.36,214.8,272,24,24 Monate
GAS,37586,Dassel,12000,Vattenfall Sales,Easy12 Gas,8.6,214.8,272,12,12 Monate
GAS,37586,Dassel,12000,Vattenfall Sales,Easy24 Gas,8.86,214.8,287,24,24 Monate
GAS,37586,Dassel,12000,Vattenfall Sales,Natur12 Gas,8.7,214.8,272,12,12 Monate
GAS,37586,Dassel,12000,Vattenfall Sales,Natur24 Gas,8.96,214.8,287,24,24 Monate
GAS,37586,Dassel,12000,eins energie in sachsen,einsErdgas Online,8.71,112.82,115.29,12,12 Monate
GAS,37586,Dassel,12000,enercity,enercity Gas natürlich garantiert,8.82,177.89,258,12,12 Monate
GAS,37586,Dassel,12000,eprimo,eprimo Erdgas PrimaKlima,8.39,212.4,243.29,12,12 Monate
GAS,37586,Dassel,12000,goldgas,goldgas green12 Gas,9.16,180.25,300.99,12,12 Monate
GAS,37586,Dassel,12000,goldgas,goldgas sicher12 Gas,8.62,180.25,236.73,12,12 Monate
GAS,37586,Dassel,12000,goldgas,goldgas sicher24 Gas,8.51,176.62,220.21,24,24 Monate
GAS,37586,Dassel,12000,idealenergie,heim gas premium B,8.9,93.02,234.21,12,12 Monate
GAS,37586,Dassel,15000,Brillant Energie,Brillant Gas Natur 24,9.14,118.39,180,24,24 Monate
GAS,37586,Dassel,15000,E WIE EINFACH,EinfachGünstig Gas,9.17,181.2,330,12,12 Monate
GAS,37586,Dassel,15000,E WIE EINFACH,MeinSmartTarif Gas,9.17,181.2,350,24,24 Monate
GAS,37586,Dassel,15000,ENTEGA,ENTEGA Biogas,9.58,130.29,271,12,12 Monate
GAS,37586,Dassel,15000,ENTEGA,ENTEGA Ökogas eco,8.9,125.53,280,12,12 Monate
GAS,37586,Dassel,15000,ENTEGA,ENTEGA Ökogas fix 24,8.98,120,350,24,24 Monate
GAS,37586,Dassel,15000,EWE Vertrieb,EWE Gas basis,10.04,147.63,347,12,12 Monate
GAS,37586,Dassel,15000,EnBW,Komfortabel und Sicher Privatgas,9.85,137.55,341,18,12 Monate
GAS,37586,Dassel,15000,Grünwelt Wärmestrom,Gas Bonus 24,10.16,162.45,521.97,24,24 Monate
GAS,37586,Dassel,15000,Grünwelt Wärmestrom,Gas Easy 12,8.45,359.55,423,12,12 Monate
GAS,37586,Dassel,15000,KlickEnergie,KlickGas,8.78,118.39,125,12,12 Monate
GAS,37586,Dassel,15000,LichtBlick,LichtBlick Gas Komfort 12,8.84,103.63,114.37,12,12 Monate
GAS,37586,Dassel,15000,LogoEnergie,LOGO Gas clever,8.33,85.68,0,12,12 Monate
GAS,37586,Dassel,15000,MITGAS,MEIN ERDGAS relax,8.6,172.55,258.5,12,12 Monate
GAS,37586,Dassel,15000,MONTANA,Erdgas Garant (12M),9.29,168.22,259.35,12,12 Monate
GAS,37586,Dassel,15000,MONTANA,Erdgas Garant (24M),8.77,168.22,272.57,24,24 Monate
GAS,37586,Dassel,15000,MONTANA,Erdgas Garant (24M) Biogas10,9.72,168.22,293.99,24,24 Monate
GAS,37586,Dassel,15000,Mainova,Mainova Erdgas Online 12,9.01,175,310.96,12,12 Monate
GAS,37586,Dassel,15000,Mainova,Mainova Erdgas Online 12 Klimaplus,9.36,175,310.96,12,12 Monate
GAS,37586,Dassel,15000,NEW Energie,Blauer Himmel Gas,9.02,118.39,255.51,12,12 Monate
GAS,37586,Dassel,15000,NEW Energie,NEWgas ideal 24,8.66,118.39,244.49,24,24 Monate
GAS,37586,Dassel,15000,NEW Energie,NEWgas online,8.77,118.39,257.55,12,12 Monate
GAS,37586,Dassel,15000,SCHARR WÄRME,SCHARRMANT Erdgas 24,9.02,170.8,195,24,24 Monate
GAS,37586,Dassel,15000,Stadtwerke Augsburg,swa Gas Online,9.08,148.13,292.48,12,12 Monate
GAS,37586,Dassel,15000,Stadtwerke München,M-Erdgas Fix,9.29,220.71,348,12,12 Monate
GAS,37586,Dassel,15000,TEAG Thüringer Energie,TEAG.Gas direkt,9.02,166.87,315,12,12 Monate
GAS,37586,Dassel,15000,Vattenfall Sales,Bio12 Gas 15,9.04,214.8,329,12,12 Monate
GAS,37586,Dassel,15000,Vattenfall Sales,Bio24 Gas 15,9.36,214.8,329,24,24 Monate
GAS,37586,Dassel,15000,Vattenfall Sales,Easy12 Gas,8.6,214.8,329,12,12 Monate
GAS,37586,Dassel,15000,Vattenfall Sales,Easy12 Gas Standard,7.94,142.8,0,12,12 Monate
GAS,37586,Dassel,15000,Vattenfall Sales,Easy24 Gas,8.86,214.8,344,24,24 Monate
GAS,37586,Dassel,15000,Vattenfall Sales,Natur12 Gas,8.7,214.8,329,12,12 Monate
GAS,37586,Dassel,15000,Vattenfall Sales,Natur24 Gas,8.96,214.8,344,24,24 Monate
GAS,37586,Dassel,15000,eins energie in sachsen,einsErdgas Online,8.71,112.82,132.34,12,12 Monate
GAS,37586,Dassel,15000,enercity,enercity Gas natürlich garantiert,8.82,177.89,238,12,12 Monate
GAS,37586,Dassel,15000,eprimo,eprimo Erdgas PrimaKlima,8.4,215.44,298.56,12,12 Monate
GAS,37586,Dassel,15000,goldgas,goldgas green12 Gas,9.14,204.05,342.92,12,12 Monate
GAS,37586,Dassel,15000,goldgas,goldgas sicher12 Gas,8.61,204.05,291.37,12,12 Monate
GAS,37586,Dassel,15000,goldgas,goldgas sicher24 Gas,8.51,202.8,275.79,24,24 Monate
GAS,37586,Dassel,15000,idealenergie,heim gas premium B,8.55,93.02,266.39,12,12 Monate
GAS,37586,Dassel,17000,Brillant Energie,Brillant Gas Natur 24,8.98,118.39,180,24,24 Monate
GAS,37586,Dassel,17000,E WIE EINFACH,EinfachGünstig Gas,9.16,181.2,330,12,12 Monate
GAS,37586,Dassel,17000,E WIE EINFACH,MeinSmartTarif Gas,9.16,181.2,350,24,24 Monate
GAS,37586,Dassel,17000,ENTEGA,ENTEGA Biogas,9.58,130.29,271,12,12 Monate
GAS,37586,Dassel,17000,ENTEGA,ENTEGA Ökogas eco,8.9,125.53,280,12,12 Monate
GAS,37586,Dassel,17000,ENTEGA,ENTEGA Ökogas fix 24,8.98,120,350,24,24 Monate
GAS,37586,Dassel,17000,EnBW,Komfortabel und Sicher Privatgas,9.81,143.91,377,18,12 Monate
GAS,37586,Dassel,17000,Grünwelt Wärmestrom,Gas Bonus 24,10.16,166.92,593.12,24,24 Monate
GAS,37586,Dassel,17000,Grünwelt Wärmestrom,Gas Easy 12,8.37,403.75,475,12,12 Monate
GAS,37586,Dassel,17000,KlickEnergie,KlickGas,8.78,118.39,125,12,12 Monate
GAS,37586,Dassel,17000,LichtBlick,LichtBlick Gas Komfort 12,8.84,103.63,128.51,12,12 Monate
GAS,37586,Dassel,17000,MAINGAU Energie,MAINGAU-GasKomfort,7.22,180,0,12,12 Monate
GAS,37586,Dassel,17000,MITGAS,MEIN ERDGAS relax,8.6,172.55,282.3,12,12 Monate
GAS,37586,Dassel,17000,MONTANA,Erdgas Garant (12M),9.31,168.22,287.53,12,12 Monate
GAS,37586,Dassel,17000,MONTANA,Erdgas Garant (24M),8.77,168.22,298.88,24,24 Monate
GAS,37586,Dassel,17000,Mainova,Mainova Erdgas Online 12,9.01,175,348.19,12,12 Monate
GAS,37586,Dassel,17000,Mainova,Mainova Erdgas Online 12 Klimaplus,9.36,175,348.19,12,12 Monate
GAS,37586,Dassel,17000,NEW Energie,Blauer Himmel Gas,9.02,118.39,279.09,12,12 Monate
GAS,37586,Dassel,17000,NEW Energie,NEWgas ideal 24,8.66,118.39,244.44,24,24 Monate
GAS,37586,Dassel,17000,NEW Energie,NEWgas online,8.77,118.39,267.14,12,12 Monate
GAS,37586,Dassel,17000,Stadtwerke Augsburg,swa Gas Online,9.08,148.13,298.72,12,12 Monate
GAS,37586,Dassel,17000,Stadtwerke München,M-Erdgas Fix,9.29,220.71,368,12,12 Monate
GAS,37586,Dassel,17000,TEAG Thüringer Energie,TEAG.Gas direkt,9.02,166.87,344,12,12 Monate
GAS,37586,Dassel,17000,Vattenfall Sales,Bio12 Gas 15,9.04,214.8,335,12,12 Monate
GAS,37586,Dassel,17000,Vattenfall Sales,Bio24 Gas 15,9.36,214.8,335,24,24 Monate
